metric_name,timestamp,metric_value,check,error,error_code,expected_response,group,method,name,proto,scenario,service,status,subproto,tls_version,url,extra_tags,metadata
vus,1677290123,0.000000,,,,,,,,,,,,,,,,
vus_max,1677290123,100.000000,,,,,,,,,,,,,,,,
http_reqs,1677290124,1.000000,,,,true,::setup,POST,https://test-api.k6.io/auth/token/login/,HTTP/1.1,,,200,,tls1.3,https://test-api.k6.io/auth/token/login/,,
http_req_duration,1677290124,1097.820800,,,,true,::setup,POST,https://test-api.k6.io/auth/token/login/,HTTP/1.1,,,200,,tls1.3,https://test-api.k6.io/auth/token/login/,,
http_req_blocked,1677290124,391.916000,,,,true,::setup,POST,https://test-api.k6.io/auth/token/login/,HTTP/1.1,,,200,,tls1.3,https://test-api.k6.io/auth/token/login/,,
http_req_connecting,1677290124,151.304100,,,,true,::setup,POST,https://test-api.k6.io/auth/token/login/,HTTP/1.1,,,200,,tls1.3,https://test-api.k6.io/auth/token/login/,,
http_req_tls_handshaking,1677290124,189.005700,,,,true,::setup,POST,https://test-api.k6.io/auth/token/login/,HTTP/1.1,,,200,,tls1.3,https://test-api.k6.io/auth/token/login/,,
http_req_sending,1677290124,0.000000,,,,true,::setup,POST,https://test-api.k6.io/auth/token/login/,HTTP/1.1,,,200,,tls1.3,https://test-api.k6.io/auth/token/login/,,
http_req_waiting,1677290124,1091.957100,,,,true,::setup,POST,https://test-api.k6.io/auth/token/login/,HTTP/1.1,,,200,,tls1.3,https://test-api.k6.io/auth/token/login/,,
http_req_receiving,1677290124,5.863700,,,,true,::setup,POST,https://test-api.k6.io/auth/token/login/,HTTP/1.1,,,200,,tls1.3,https://test-api.k6.io/auth/token/login/,,
http_req_failed,1677290124,0.000000,,,,true,::setup,POST,https://test-api.k6.io/auth/token/login/,HTTP/1.1,,,200,,tls1.3,https://test-api.k6.io/auth/token/login/,,
data_sent,1677290124,641.000000,,,,,::setup,,,,,,,,,,,
data_received,1677290124,6142.000000,,,,,::setup,,,,,,,,,,,
iteration_duration,1677290124,1491.455200,,,,,::setup,,,,,,,,,,,
http_reqs,1677290124,1.000000,,,1401,false,,GET,https://test-api.k6.io/my/crocodiles/,HTTP/1.1,default,,401,,tls1.3,https://test-api.k6.io/my/crocodiles/,,
http_req_duration,1677290124,159.370800,,,1401,false,,GET,https://test-api.k6.io/my/crocodiles/,HTTP/1.1,default,,401,,tls1.3,https://test-api.k6.io/my/crocodiles/,,
http_req_blocked,1677290124,324.515600,,,1401,false,,GET,https://test-api.k6.io/my/crocodiles/,HTTP/1.1,default,,401,,tls1.3,https://test-api.k6.io/my/crocodiles/,,
http_req_connecting,1677290124,151.415100,,,1401,false,,GET,https://test-api.k6.io/my/crocodiles/,HTTP/1.1,default,,401,,tls1.3,https://test-api.k6.io/my/crocodiles/,,
http_req_tls_handshaking,1677290124,173.040300,,,1401,false,,GET,https://test-api.k6.io/my/crocodiles/,HTTP/1.1,default,,401,,tls1.3,https://test-api.k6.io/my/crocodiles/,,
http_req_sending,1677290124,0.000000,,,1401,false,,GET,https://test-api.k6.io/my/crocodiles/,HTTP/1.1,default,,401,,tls1.3,https://test-api.k6.io/my/crocodiles/,,
http_req_waiting,1677290124,158.929000,,,1401,false,,GET,https://test-api.k6.io/my/crocodiles/,HTTP/1.1,default,,401,,tls1.3,https://test-api.k6.io/my/crocodiles/,,
http_req_receiving,1677290124,0.441800,,,1401,false,,GET,https://test-api.k6.io/my/crocodiles/,HTTP/1.1,default,,401,,tls1.3,https://test-api.k6.io/my/crocodiles/,,
http_req_failed,1677290124,1.000000,,,1401,false,,GET,https://test-api.k6.io/my/crocodiles/,HTTP/1.1,default,,401,,tls1.3,https://test-api.k6.io/my/crocodiles/,,
checks,1677290124,0.000000,status code 200,,,,,,,,default,,,,,,,
http_reqs,1677290124,1.000000,,,1401,false,,GET,https://test-api.k6.io/my/crocodiles/,HTTP/1.1,default,,401,,tls1.3,https://test-api.k6.io/my/crocodiles/,,
http_req_duration,1677290124,156.316700,,,1401,false,,GET,https://test-api.k6.io/my/crocodiles/,HTTP/1.1,default,,401,,tls1.3,https://test-api.k6.io/my/crocodiles/,,
http_req_blocked,1677290124,331.525300,,,1401,false,,GET,https://test-api.k6.io/my/crocodiles/,HTTP/1.1,default,,401,,tls1.3,https://test-api.k6.io/my/crocodiles/,,
http_req_connecting,1677290124,153.275200,,,1401,false,,GET,https://test-api.k6.io/my/crocodiles/,HTTP/1.1,default,,401,,tls1.3,https://test-api.k6.io/my/crocodiles/,,
http_req_tls_handshaking,1677290124,177.801000,,,1401,false,,GET,https://test-api.k6.io/my/crocodiles/,HTTP/1.1,default,,401,,tls1.3,https://test-api.k6.io/my/crocodiles/,,
http_req_sending,1677290124,0.370700,,,1401,false,,GET,https://test-api.k6.io/my/crocodiles/,HTTP/1.1,default,,401,,tls1.3,https://test-api.k6.io/my/crocodiles/,,
http_req_waiting,1677290124,155.946000,,,1401,false,,GET,https://test-api.k6.io/my/crocodiles/,HTTP/1.1,default,,401,,tls1.3,https://test-api.k6.io/my/crocodiles/,,
http_req_receiving,1677290124,0.000000,,,1401,false,,GET,https://test-api.k6.io/my/crocodiles/,HTTP/1.1,default,,401,,tls1.3,https://test-api.k6.io/my/crocodiles/,,
http_req_failed,1677290124,1.000000,,,1401,false,,GET,https://test-api.k6.io/my/crocodiles/,HTTP/1.1,default,,401,,tls1.3,https://test-api.k6.io/my/crocodiles/,,
http_reqs,1677290124,1.000000,,,1401,false,,GET,https://test-api.k6.io/my/crocodiles/,HTTP/1.1,default,,401,,tls1.3,https://test-api.k6.io/my/crocodiles/,,
http_req_duration,1677290124,156.967600,,,1401,false,,GET,https://test-api.k6.io/my/crocodiles/,HTTP/1.1,default,,401,,tls1.3,https://test-api.k6.io/my/crocodiles/,,
http_req_blocked,1677290124,331.154600,,,1401,false,,GET,https://test-api.k6.io/my/crocodiles/,HTTP/1.1,default,,401,,tls1.3,https://test-api.k6.io/my/crocodiles/,,
http_req_connecting,1677290124,153.275200,,,1401,false,,GET,https://test-api.k6.io/my/crocodiles/,HTTP/1.1,default,,401,,tls1.3,https://test-api.k6.io/my/crocodiles/,,
http_req_tls_handshaking,1677290124,177.716000,,,1401,false,,GET,https://test-api.k6.io/my/crocodiles/,HTTP/1.1,default,,401,,tls1.3,https://test-api.k6.io/my/crocodiles/,,
http_req_sending,1677290124,0.000000,,,1401,false,,GET,https://test-api.k6.io/my/crocodiles/,HTTP/1.1,default,,401,,tls1.3,https://test-api.k6.io/my/crocodiles/,,
http_req_waiting,1677290124,156.458600,,,1401,false,,GET,https://test-api.k6.io/my/crocodiles/,HTTP/1.1,default,,401,,tls1.3,https://test-api.k6.io/my/crocodiles/,,
http_req_receiving,1677290124,0.509000,,,1401,false,,GET,https://test-api.k6.io/my/crocodiles/,HTTP/1.1,default,,401,,tls1.3,https://test-api.k6.io/my/crocodiles/,,
http_req_failed,1677290124,1.000000,,,1401,false,,GET,https://test-api.k6.io/my/crocodiles/,HTTP/1.1,default,,401,,tls1.3,https://test-api.k6.io/my/crocodiles/,,
checks,1677290124,0.000000,status code 200,,,,,,,,default,,,,,,,
checks,1677290124,0.000000,status code 200,,,,,,,,default,,,,,,,
vus,1677290124,100.000000,,,,,,,,,,,,,,,,
vus_max,1677290124,100.000000,,,,,,,,,,,,,,,,
http_reqs,1677290124,1.000000,,,1401,false,,GET,https://test-api.k6.io/my/crocodiles/,HTTP/1.1,default,,401,,tls1.3,https://test-api.k6.io/my/crocodiles/,,
http_req_duration,1677290124,156.793000,,,1401,false,,GET,https://test-api.k6.io/my/crocodiles/,HTTP/1.1,default,,401,,tls1.3,https://test-api.k6.io/my/crocodiles/,,
http_req_blocked,1677290124,411.459400,,,1401,false,,GET,https://test-api.k6.io/my/crocodiles/,HTTP/1.1,default,,401,,tls1.3,https://test-api.k6.io/my/crocodiles/,,
http_req_connecting,1677290124,185.930900,,,1401,false,,GET,https://test-api.k6.io/my/crocodiles/,HTTP/1.1,default,,401,,tls1.3,https://test-api.k6.io/my/crocodiles/,,
http_req_tls_handshaking,1677290124,225.528500,,,1401,false,,GET,https://test-api.k6.io/my/crocodiles/,HTTP/1.1,default,,401,,tls1.3,https://test-api.k6.io/my/crocodiles/,,
http_req_sending,1677290124,0.508700,,,1401,false,,GET,https://test-api.k6.io/my/crocodiles/,HTTP/1.1,default,,401,,tls1.3,https://test-api.k6.io/my/crocodiles/,,
http_req_waiting,1677290124,156.284300,,,1401,false,,GET,https://test-api.k6.io/my/crocodiles/,HTTP/1.1,default,,401,,tls1.3,https://test-api.k6.io/my/crocodiles/,,
http_req_receiving,1677290124,0.000000,,,1401,false,,GET,https://test-api.k6.io/my/crocodiles/,HTTP/1.1,default,,401,,tls1.3,https://test-api.k6.io/my/crocodiles/,,
http_req_failed,1677290124,1.000000,,,1401,false,,GET,https://test-api.k6.io/my/crocodiles/,HTTP/1.1,default,,401,,tls1.3,https://test-api.k6.io/my/crocodiles/,,
http_reqs,1677290124,1.000000,,,1401,false,,GET,https://test-api.k6.io/my/crocodiles/,HTTP/1.1,default,,401,,tls1.3,https://test-api.k6.io/my/crocodiles/,,
http_req_duration,1677290124,159.487200,,,1401,false,,GET,https://test-api.k6.io/my/crocodiles/,HTTP/1.1,default,,401,,tls1.3,https://test-api.k6.io/my/crocodiles/,,
http_req_blocked,1677290124,405.848100,,,1401,false,,GET,https://test-api.k6.io/my/crocodiles/,HTTP/1.1,default,,401,,tls1.3,https://test-api.k6.io/my/crocodiles/,,
http_req_connecting,1677290124,192.091200,,,1401,false,,GET,https://test-api.k6.io/my/crocodiles/,HTTP/1.1,default,,401,,tls1.3,https://test-api.k6.io/my/crocodiles/,,
http_req_tls_handshaking,1677290124,213.675600,,,1401,false,,GET,https://test-api.k6.io/my/crocodiles/,HTTP/1.1,default,,401,,tls1.3,https://test-api.k6.io/my/crocodiles/,,
http_req_sending,1677290124,0.081300,,,1401,false,,GET,https://test-api.k6.io/my/crocodiles/,HTTP/1.1,default,,401,,tls1.3,https://test-api.k6.io/my/crocodiles/,,
http_req_waiting,1677290124,158.479400,,,1401,false,,GET,https://test-api.k6.io/my/crocodiles/,HTTP/1.1,default,,401,,tls1.3,https://test-api.k6.io/my/crocodiles/,,
http_req_receiving,1677290124,0.926500,,,1401,false,,GET,https://test-api.k6.io/my/crocodiles/,HTTP/1.1,default,,401,,tls1.3,https://test-api.k6.io/my/crocodiles/,,
http_req_failed,1677290124,1.000000,,,1401,false,,GET,https://test-api.k6.io/my/crocodiles/,HTTP/1.1,default,,401,,tls1.3,https://test-api.k6.io/my/crocodiles/,,
checks,1677290124,0.000000,status code 200,,,,,,,,default,,,,,,,
checks,1677290124,0.000000,status code 200,,,,,,,,default,,,,,,,
http_reqs,1677290124,1.000000,,,1401,false,,GET,https://test-api.k6.io/my/crocodiles/,HTTP/1.1,default,,401,,tls1.3,https://test-api.k6.io/my/crocodiles/,,
http_req_duration,1677290124,169.074600,,,1401,false,,GET,https://test-api.k6.io/my/crocodiles/,HTTP/1.1,default,,401,,tls1.3,https://test-api.k6.io/my/crocodiles/,,
http_req_blocked,1677290124,417.769500,,,1401,false,,GET,https://test-api.k6.io/my/crocodiles/,HTTP/1.1,default,,401,,tls1.3,https://test-api.k6.io/my/crocodiles/,,
http_req_connecting,1677290124,188.442300,,,1401,false,,GET,https://test-api.k6.io/my/crocodiles/,HTTP/1.1,default,,401,,tls1.3,https://test-api.k6.io/my/crocodiles/,,
http_req_tls_handshaking,1677290124,225.721700,,,1401,false,,GET,https://test-api.k6.io/my/crocodiles/,HTTP/1.1,default,,401,,tls1.3,https://test-api.k6.io/my/crocodiles/,,
http_req_sending,1677290124,0.000000,,,1401,false,,GET,https://test-api.k6.io/my/crocodiles/,HTTP/1.1,default,,401,,tls1.3,https://test-api.k6.io/my/crocodiles/,,
http_req_waiting,1677290124,169.074600,,,1401,false,,GET,https://test-api.k6.io/my/crocodiles/,HTTP/1.1,default,,401,,tls1.3,https://test-api.k6.io/my/crocodiles/,,
http_req_receiving,1677290124,0.000000,,,1401,false,,GET,https://test-api.k6.io/my/crocodiles/,HTTP/1.1,default,,401,,tls1.3,https://test-api.k6.io/my/crocodiles/,,
http_req_failed,1677290124,1.000000,,,1401,false,,GET,https://test-api.k6.io/my/crocodiles/,HTTP/1.1,default,,401,,tls1.3,https://test-api.k6.io/my/crocodiles/,,
checks,1677290124,0.000000,status code 200,,,,,,,,default,,,,,,,
http_reqs,1677290124,1.000000,,,1401,false,,GET,https://test-api.k6.io/my/crocodiles/,HTTP/1.1,default,,401,,tls1.3,https://test-api.k6.io/my/crocodiles/,,
http_req_duration,1677290124,203.836100,,,1401,false,,GET,https://test-api.k6.io/my/crocodiles/,HTTP/1.1,default,,401,,tls1.3,https://test-api.k6.io/my/crocodiles/,,
http_req_blocked,1677290124,411.669600,,,1401,false,,GET,https://test-api.k6.io/my/crocodiles/,HTTP/1.1,default,,401,,tls1.3,https://test-api.k6.io/my/crocodiles/,,
http_req_connecting,1677290124,188.948100,,,1401,false,,GET,https://test-api.k6.io/my/crocodiles/,HTTP/1.1,default,,401,,tls1.3,https://test-api.k6.io/my/crocodiles/,,
http_req_tls_handshaking,1677290124,222.721500,,,1401,false,,GET,https://test-api.k6.io/my/crocodiles/,HTTP/1.1,default,,401,,tls1.3,https://test-api.k6.io/my/crocodiles/,,
http_req_sending,1677290124,0.000000,,,1401,false,,GET,https://test-api.k6.io/my/crocodiles/,HTTP/1.1,default,,401,,tls1.3,https://test-api.k6.io/my/crocodiles/,,
http_req_waiting,1677290124,203.836100,,,1401,false,,GET,https://test-api.k6.io/my/crocodiles/,HTTP/1.1,default,,401,,tls1.3,https://test-api.k6.io/my/crocodiles/,,
http_req_receiving,1677290124,0.000000,,,1401,false,,GET,https://test-api.k6.io/my/crocodiles/,HTTP/1.1,default,,401,,tls1.3,https://test-api.k6.io/my/crocodiles/,,
http_req_failed,1677290124,1.000000,,,1401,false,,GET,https://test-api.k6.io/my/crocodiles/,HTTP/1.1,default,,401,,tls1.3,https://test-api.k6.io/my/crocodiles/,,
http_reqs,1677290124,1.000000,,,1401,false,,GET,https://test-api.k6.io/my/crocodiles/,HTTP/1.1,default,,401,,tls1.3,https://test-api.k6.io/my/crocodiles/,,
http_req_duration,1677290124,203.320700,,,1401,false,,GET,https://test-api.k6.io/my/crocodiles/,HTTP/1.1,default,,401,,tls1.3,https://test-api.k6.io/my/crocodiles/,,
http_req_blocked,1677290124,415.284700,,,1401,false,,GET,https://test-api.k6.io/my/crocodiles/,HTTP/1.1,default,,401,,tls1.3,https://test-api.k6.io/my/crocodiles/,,
http_req_connecting,1677290124,188.442300,,,1401,false,,GET,https://test-api.k6.io/my/crocodiles/,HTTP/1.1,default,,401,,tls1.3,https://test-api.k6.io/my/crocodiles/,,
http_req_tls_handshaking,1677290124,226.842400,,,1401,false,,GET,https://test-api.k6.io/my/crocodiles/,HTTP/1.1,default,,401,,tls1.3,https://test-api.k6.io/my/crocodiles/,,
http_req_sending,1677290124,0.000000,,,1401,false,,GET,https://test-api.k6.io/my/crocodiles/,HTTP/1.1,default,,401,,tls1.3,https://test-api.k6.io/my/crocodiles/,,
http_req_waiting,1677290124,203.320700,,,1401,false,,GET,https://test-api.k6.io/my/crocodiles/,HTTP/1.1,default,,401,,tls1.3,https://test-api.k6.io/my/crocodiles/,,
http_req_receiving,1677290124,0.000000,,,1401,false,,GET,https://test-api.k6.io/my/crocodiles/,HTTP/1.1,default,,401,,tls1.3,https://test-api.k6.io/my/crocodiles/,,
http_req_failed,1677290124,1.000000,,,1401,false,,GET,https://test-api.k6.io/my/crocodiles/,HTTP/1.1,default,,401,,tls1.3,https://test-api.k6.io/my/crocodiles/,,
http_reqs,1677290124,1.000000,,,1401,false,,GET,https://test-api.k6.io/my/crocodiles/,HTTP/1.1,default,,401,,tls1.3,https://test-api.k6.io/my/crocodiles/,,
http_req_duration,1677290124,206.025800,,,1401,false,,GET,https://test-api.k6.io/my/crocodiles/,HTTP/1.1,default,,401,,tls1.3,https://test-api.k6.io/my/crocodiles/,,
http_req_blocked,1677290124,413.600900,,,1401,false,,GET,https://test-api.k6.io/my/crocodiles/,HTTP/1.1,default,,401,,tls1.3,https://test-api.k6.io/my/crocodiles/,,
http_req_connecting,1677290124,186.512700,,,1401,false,,GET,https://test-api.k6.io/my/crocodiles/,HTTP/1.1,default,,401,,tls1.3,https://test-api.k6.io/my/crocodiles/,,
http_req_tls_handshaking,1677290124,223.481800,,,1401,false,,GET,https://test-api.k6.io/my/crocodiles/,HTTP/1.1,default,,401,,tls1.3,https://test-api.k6.io/my/crocodiles/,,
http_req_sending,1677290124,0.506700,,,1401,false,,GET,https://test-api.k6.io/my/crocodiles/,HTTP/1.1,default,,401,,tls1.3,https://test-api.k6.io/my/crocodiles/,,
http_req_waiting,1677290124,205.004500,,,1401,false,,GET,https://test-api.k6.io/my/crocodiles/,HTTP/1.1,default,,401,,tls1.3,https://test-api.k6.io/my/crocodiles/,,
http_req_receiving,1677290124,0.514600,,,1401,false,,GET,https://test-api.k6.io/my/crocodiles/,HTTP/1.1,default,,401,,tls1.3,https://test-api.k6.io/my/crocodiles/,,
http_req_failed,1677290124,1.000000,,,1401,false,,GET,https://test-api.k6.io/my/crocodiles/,HTTP/1.1,default,,401,,tls1.3,https://test-api.k6.io/my/crocodiles/,,
http_reqs,1677290124,1.000000,,,1401,false,,GET,https://test-api.k6.io/my/crocodiles/,HTTP/1.1,default,,401,,tls1.3,https://test-api.k6.io/my/crocodiles/,,
http_req_duration,1677290124,202.155600,,,1401,false,,GET,https://test-api.k6.io/my/crocodiles/,HTTP/1.1,default,,401,,tls1.3,https://test-api.k6.io/my/crocodiles/,,
http_req_blocked,1677290124,416.964400,,,1401,false,,GET,https://test-api.k6.io/my/crocodiles/,HTTP/1.1,default,,401,,tls1.3,https://test-api.k6.io/my/crocodiles/,,
http_req_connecting,1677290124,189.008700,,,1401,false,,GET,https://test-api.k6.io/my/crocodiles/,HTTP/1.1,default,,401,,tls1.3,https://test-api.k6.io/my/crocodiles/,,
http_req_tls_handshaking,1677290124,227.884800,,,1401,false,,GET,https://test-api.k6.io/my/crocodiles/,HTTP/1.1,default,,401,,tls1.3,https://test-api.k6.io/my/crocodiles/,,
http_req_sending,1677290124,0.000000,,,1401,false,,GET,https://test-api.k6.io/my/crocodiles/,HTTP/1.1,default,,401,,tls1.3,https://test-api.k6.io/my/crocodiles/,,
http_req_waiting,1677290124,202.155600,,,1401,false,,GET,https://test-api.k6.io/my/crocodiles/,HTTP/1.1,default,,401,,tls1.3,https://test-api.k6.io/my/crocodiles/,,
http_req_receiving,1677290124,0.000000,,,1401,false,,GET,https://test-api.k6.io/my/crocodiles/,HTTP/1.1,default,,401,,tls1.3,https://test-api.k6.io/my/crocodiles/,,
http_req_failed,1677290124,1.000000,,,1401,false,,GET,https://test-api.k6.io/my/crocodiles/,HTTP/1.1,default,,401,,tls1.3,https://test-api.k6.io/my/crocodiles/,,
checks,1677290124,0.000000,status code 200,,,,,,,,default,,,,,,,
http_reqs,1677290124,1.000000,,,1401,false,,GET,https://test-api.k6.io/my/crocodiles/,HTTP/1.1,default,,401,,tls1.3,https://test-api.k6.io/my/crocodiles/,,
http_req_duration,1677290124,202.319700,,,1401,false,,GET,https://test-api.k6.io/my/crocodiles/,HTTP/1.1,default,,401,,tls1.3,https://test-api.k6.io/my/crocodiles/,,
http_req_blocked,1677290124,414.669800,,,1401,false,,GET,https://test-api.k6.io/my/crocodiles/,HTTP/1.1,default,,401,,tls1.3,https://test-api.k6.io/my/crocodiles/,,
http_req_connecting,1677290124,186.512700,,,1401,false,,GET,https://test-api.k6.io/my/crocodiles/,HTTP/1.1,default,,401,,tls1.3,https://test-api.k6.io/my/crocodiles/,,
http_req_tls_handshaking,1677290124,228.157100,,,1401,false,,GET,https://test-api.k6.io/my/crocodiles/,HTTP/1.1,default,,401,,tls1.3,https://test-api.k6.io/my/crocodiles/,,
http_req_sending,1677290124,0.000000,,,1401,false,,GET,https://test-api.k6.io/my/crocodiles/,HTTP/1.1,default,,401,,tls1.3,https://test-api.k6.io/my/crocodiles/,,
http_req_waiting,1677290124,202.319700,,,1401,false,,GET,https://test-api.k6.io/my/crocodiles/,HTTP/1.1,default,,401,,tls1.3,https://test-api.k6.io/my/crocodiles/,,
http_req_receiving,1677290124,0.000000,,,1401,false,,GET,https://test-api.k6.io/my/crocodiles/,HTTP/1.1,default,,401,,tls1.3,https://test-api.k6.io/my/crocodiles/,,
http_req_failed,1677290124,1.000000,,,1401,false,,GET,https://test-api.k6.io/my/crocodiles/,HTTP/1.1,default,,401,,tls1.3,https://test-api.k6.io/my/crocodiles/,,
checks,1677290124,0.000000,status code 200,,,,,,,,default,,,,,,,
http_reqs,1677290124,1.000000,,,1401,false,,GET,https://test-api.k6.io/my/crocodiles/,HTTP/1.1,default,,401,,tls1.3,https://test-api.k6.io/my/crocodiles/,,
http_req_duration,1677290124,203.119200,,,1401,false,,GET,https://test-api.k6.io/my/crocodiles/,HTTP/1.1,default,,401,,tls1.3,https://test-api.k6.io/my/crocodiles/,,
http_req_blocked,1677290124,414.407100,,,1401,false,,GET,https://test-api.k6.io/my/crocodiles/,HTTP/1.1,default,,401,,tls1.3,https://test-api.k6.io/my/crocodiles/,,
http_req_connecting,1677290124,188.948100,,,1401,false,,GET,https://test-api.k6.io/my/crocodiles/,HTTP/1.1,default,,401,,tls1.3,https://test-api.k6.io/my/crocodiles/,,
http_req_tls_handshaking,1677290124,225.459000,,,1401,false,,GET,https://test-api.k6.io/my/crocodiles/,HTTP/1.1,default,,401,,tls1.3,https://test-api.k6.io/my/crocodiles/,,
http_req_sending,1677290124,0.000000,,,1401,false,,GET,https://test-api.k6.io/my/crocodiles/,HTTP/1.1,default,,401,,tls1.3,https://test-api.k6.io/my/crocodiles/,,
http_req_waiting,1677290124,203.119200,,,1401,false,,GET,https://test-api.k6.io/my/crocodiles/,HTTP/1.1,default,,401,,tls1.3,https://test-api.k6.io/my/crocodiles/,,
http_req_receiving,1677290124,0.000000,,,1401,false,,GET,https://test-api.k6.io/my/crocodiles/,HTTP/1.1,default,,401,,tls1.3,https://test-api.k6.io/my/crocodiles/,,
http_req_failed,1677290124,1.000000,,,1401,false,,GET,https://test-api.k6.io/my/crocodiles/,HTTP/1.1,default,,401,,tls1.3,https://test-api.k6.io/my/crocodiles/,,
http_reqs,1677290124,1.000000,,,1401,false,,GET,https://test-api.k6.io/my/crocodiles/,HTTP/1.1,default,,401,,tls1.3,https://test-api.k6.io/my/crocodiles/,,
http_req_duration,1677290124,203.073800,,,1401,false,,GET,https://test-api.k6.io/my/crocodiles/,HTTP/1.1,default,,401,,tls1.3,https://test-api.k6.io/my/crocodiles/,,
http_req_blocked,1677290124,414.669800,,,1401,false,,GET,https://test-api.k6.io/my/crocodiles/,HTTP/1.1,default,,401,,tls1.3,https://test-api.k6.io/my/crocodiles/,,
http_req_connecting,1677290124,184.616100,,,1401,false,,GET,https://test-api.k6.io/my/crocodiles/,HTTP/1.1,default,,401,,tls1.3,https://test-api.k6.io/my/crocodiles/,,
http_req_tls_handshaking,1677290124,228.157100,,,1401,false,,GET,https://test-api.k6.io/my/crocodiles/,HTTP/1.1,default,,401,,tls1.3,https://test-api.k6.io/my/crocodiles/,,
http_req_sending,1677290124,0.000000,,,1401,false,,GET,https://test-api.k6.io/my/crocodiles/,HTTP/1.1,default,,401,,tls1.3,https://test-api.k6.io/my/crocodiles/,,
http_req_waiting,1677290124,202.856500,,,1401,false,,GET,https://test-api.k6.io/my/crocodiles/,HTTP/1.1,default,,401,,tls1.3,https://test-api.k6.io/my/crocodiles/,,
http_req_receiving,1677290124,0.217300,,,1401,false,,GET,https://test-api.k6.io/my/crocodiles/,HTTP/1.1,default,,401,,tls1.3,https://test-api.k6.io/my/crocodiles/,,
http_req_failed,1677290124,1.000000,,,1401,false,,GET,https://test-api.k6.io/my/crocodiles/,HTTP/1.1,default,,401,,tls1.3,https://test-api.k6.io/my/crocodiles/,,
http_reqs,1677290124,1.000000,,,1401,false,,GET,https://test-api.k6.io/my/crocodiles/,HTTP/1.1,default,,401,,tls1.3,https://test-api.k6.io/my/crocodiles/,,
http_req_duration,1677290124,203.073800,,,1401,false,,GET,https://test-api.k6.io/my/crocodiles/,HTTP/1.1,default,,401,,tls1.3,https://test-api.k6.io/my/crocodiles/,,
http_req_blocked,1677290124,405.584300,,,1401,false,,GET,https://test-api.k6.io/my/crocodiles/,HTTP/1.1,default,,401,,tls1.3,https://test-api.k6.io/my/crocodiles/,,
http_req_connecting,1677290124,198.818700,,,1401,false,,GET,https://test-api.k6.io/my/crocodiles/,HTTP/1.1,default,,401,,tls1.3,https://test-api.k6.io/my/crocodiles/,,
http_req_tls_handshaking,1677290124,206.765600,,,1401,false,,GET,https://test-api.k6.io/my/crocodiles/,HTTP/1.1,default,,401,,tls1.3,https://test-api.k6.io/my/crocodiles/,,
http_req_sending,1677290124,0.000000,,,1401,false,,GET,https://test-api.k6.io/my/crocodiles/,HTTP/1.1,default,,401,,tls1.3,https://test-api.k6.io/my/crocodiles/,,
http_req_waiting,1677290124,203.073800,,,1401,false,,GET,https://test-api.k6.io/my/crocodiles/,HTTP/1.1,default,,401,,tls1.3,https://test-api.k6.io/my/crocodiles/,,
http_req_receiving,1677290124,0.000000,,,1401,false,,GET,https://test-api.k6.io/my/crocodiles/,HTTP/1.1,default,,401,,tls1.3,https://test-api.k6.io/my/crocodiles/,,
http_req_failed,1677290124,1.000000,,,1401,false,,GET,https://test-api.k6.io/my/crocodiles/,HTTP/1.1,default,,401,,tls1.3,https://test-api.k6.io/my/crocodiles/,,
checks,1677290124,0.000000,status code 200,,,,,,,,default,,,,,,,
checks,1677290124,0.000000,status code 200,,,,,,,,default,,,,,,,
checks,1677290124,0.000000,status code 200,,,,,,,,default,,,,,,,
checks,1677290124,0.000000,status code 200,,,,,,,,default,,,,,,,
checks,1677290124,0.000000,status code 200,,,,,,,,default,,,,,,,
http_reqs,1677290124,1.000000,,,1401,false,,GET,https://test-api.k6.io/my/crocodiles/,HTTP/1.1,default,,401,,tls1.3,https://test-api.k6.io/my/crocodiles/,,
http_req_duration,1677290124,204.988900,,,1401,false,,GET,https://test-api.k6.io/my/crocodiles/,HTTP/1.1,default,,401,,tls1.3,https://test-api.k6.io/my/crocodiles/,,
http_req_blocked,1677290124,413.565000,,,1401,false,,GET,https://test-api.k6.io/my/crocodiles/,HTTP/1.1,default,,401,,tls1.3,https://test-api.k6.io/my/crocodiles/,,
http_req_connecting,1677290124,186.527100,,,1401,false,,GET,https://test-api.k6.io/my/crocodiles/,HTTP/1.1,default,,401,,tls1.3,https://test-api.k6.io/my/crocodiles/,,
http_req_tls_handshaking,1677290124,226.513500,,,1401,false,,GET,https://test-api.k6.io/my/crocodiles/,HTTP/1.1,default,,401,,tls1.3,https://test-api.k6.io/my/crocodiles/,,
http_req_sending,1677290124,0.000000,,,1401,false,,GET,https://test-api.k6.io/my/crocodiles/,HTTP/1.1,default,,401,,tls1.3,https://test-api.k6.io/my/crocodiles/,,
http_req_waiting,1677290124,204.988900,,,1401,false,,GET,https://test-api.k6.io/my/crocodiles/,HTTP/1.1,default,,401,,tls1.3,https://test-api.k6.io/my/crocodiles/,,
http_req_receiving,1677290124,0.000000,,,1401,false,,GET,https://test-api.k6.io/my/crocodiles/,HTTP/1.1,default,,401,,tls1.3,https://test-api.k6.io/my/crocodiles/,,
http_req_failed,1677290124,1.000000,,,1401,false,,GET,https://test-api.k6.io/my/crocodiles/,HTTP/1.1,default,,401,,tls1.3,https://test-api.k6.io/my/crocodiles/,,
